,Url,Title,Desc,img,tags,Candidate,unique_tags
445,"https://makerepo.com/JacobHepburn04/1425.gng-1103-a2-california-girls-automated-board-cleaner
",GNG 1103 A2 California Girls' Automated Board Cleaner,<div>Our board cleaner consists of a pallet dispensing system and a pressure washing system.</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEJFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3bc40a24e7c14aaf343c889aca0f21ffeb0591b6/Picture1.jpg,"['GNG1103/GNG1503', '3D Printer', 'Drill press', 'MIG welding', 'Soldering']",False,
446,"https://makerepo.com/Jacobkolman/1423.gng1103-a02-group-08-algae-cleaner
",GNG1103 A02 Group 08 - Algae Cleaner,<div>Team North Design<br>Growcer raft cleaner</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBck5FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e5c5415237f294204426ba31a9c5e0d8d6f1cc6f/Screen%20Shot%202022-11-24%20at%209.10.04%20AM.png,"['GNG1103/GNG1503', ""uOttawa Team Projects / Projets d'équipes uOttawa"", 'Drill press', 'Soldering']",False,
447,"https://makerepo.com/clude023/1422.gng1103-a07-hydroponic-growcer-by-algae-annihilators-
",GNG1103 A07: Hydroponic Growcer by Algae Annihilators,"<div>Team A7 is designing an&nbsp; designing an<strong> easy-to-use raft cleaner that promotes less time-consuming automation and user friendliness, </strong>ensures visual cleanliness while maintaining proper safety measurements for the plants.&nbsp;</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUpIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--66defc0ae1e762ef9873dcbbecc10bf97b02ba15/Screenshot%202022-12-07%20at%2010.59.15.png,"['GNG1103/GNG1503', '3D Printer', 'iPad', 'Laser Cutter', 'TIG welding']",False,
448,"https://makerepo.com/3000volt/1420.gng2501fa23atlas
",GNG2501-FA2.3-Atlas,<div>Distributeur de chlore liquide automatique</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcU5FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--18654cbb66fac87c0a1de9e797824b279295008f/WhatsApp%20Image%202022-10-05%20at%204.32.33%20PM.jpeg,,False,
449,"https://makerepo.com/csuccar/1419.holy-guacamole-fa43
",Holy Guacamole FA43,No desc,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcE5FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e4fd348bcb01e7212a05161917f8f6c82be6944a/IMG_3987.jpg,"['GNG2101/GNG2501', '3D Printer', 'Laser Cutter']",False,
450,"https://makerepo.com/MaximB/1418.fa13-doc-in-a-box
",FA1.3 Doc in a Box,<div>Ce projet consiste a créer une boite capable d'enregistrer une variété de symptômes et de lires des signes vitaux d'un patient pour donner des diagnostics des maladies. Elle donne egalement au soigneur des informations sur le traitement des maladies diagnostiquées. Elle permet egalement de lire en temps réel la température et la fréquence cardiaque du malade.</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEpHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--84ac8a1c16e1b7cc91468dad869e7af3e72811c6/Doc%20box%20front%20view.jpg,"['GNG2101/GNG2501', 'Health Sciences / Sciences de la santé', '3D Printer', 'Soldering', 'Arduino Microcontroller']",False,
451,"https://makerepo.com/Francis/1416.bquilles-dhiver-winterized-crutches-quipe-borealis
",Béquilles d'hiver / Winterized Crutches - Équipe Borealis,"<div><br>English Follows<br><br></div><div>L’hiver canadien peut être brutal. Il y a de grandes précipitations de neige, des vents froids et surtout l’accumulation de la glace au sol. Ces facteurs augmentent la difficulté à se déplacer quotidiennement dehors et encore plus pour ceux qui se déplacent en béquilles.&nbsp;<br><br></div><div>L’équipe Borealis a résolu ce problème avec un tout nouveau prototype qui s’attache aux béquilles et qui facilite l’utilisation des béquilles sur une surface glacée.<br><br></div><div><br>Canadian winters can be brutal. There’s big snow storms, cold winds and very often ice build-up on the ground. These factors make it harder to move around from place to place outside and even more for those who need to use crutches.</div><div><br>Team Borealis solved this problem by making an all new prototype that attaches to the end of the crutches and that facilitates de use of the crutches on icy grounds.<br><br></div><div>Spécifications/Specifications</div><ul><li>Diamètre de la béquille / Diameter of the crutch: 7/8 in.&nbsp;</li><li>Dimensions: 3.5 in. x 3.5 in. x 4.5 in.</li><li>Poids / Weight: 1.25 lbs</li><li>Nombre de pics / Number of spikes: 22<br><br></li></ul>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3RHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5b2c98d452f99814ac75a67bc9eb7764caf72f2c/MicrosoftTeams-image%20(3).png,"['GNG2101/GNG2501', '3D Printer', 'Drill press', 'Laser Cutter', 'Lathe', 'Mill']",False,
452,"https://makerepo.com/Ozatech/1415.entrainement-arobie-fa11-les-amis-darobie
",Entrainement Aérobie FA1.1 - Les amis d'aérobie,No desc,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEZFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b9b8b3b98ac00f1b613bd70b7ef52c485c2e83b8/PXL_20221123_195104281.MP.jpg,"['GNG2101/GNG2501', '3D Printer']",False,
453,"https://makerepo.com/Ozatech/1413.entrainement-arobie
",Entrainement Aérobie,No desc,,,False,
454,"https://makerepo.com/MarcAntoine/1411.gng1503fd32les5ketch
",GNG1503-FD32-Les5ketch,"<div>Jeu de réalité virtuel du tribunal-école gowlings, du pavillon Fauteux<br>Voici un lien au projet:<br>https://drive.google.com/drive/folders/1E187a_0lv1dI-SBr2IWqRER96eBKJjF4?usp=sharing</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2RFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--650cba0ecd1049bf6ded2afa582515838aeaf0f9/Untitled_Artwork%5B333%5D-1.png,"['GNG1103/GNG1503', 'HTC Vive', 'Oculus Rift']",False,
455,"https://makerepo.com/Louka/1410.gng-1503-fd34-explorons-fauteux
",GNG 1503 - FD34 - Explorons Fauteux,"<div>Ce projet à comme but de bien montrer l'édifice de Fauteux, plus spécifiquement la salle de classe Norton-Rose. Cette application de réalité virtuelle est à la fois interactive, accessible et informative.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3bd12be47d6129d192be2bf9aec58242134c0af5/Room.png,,False,
456,"https://makerepo.com/mbeau273/1409.gng-1503-fd31-explorons-latrium-fauteux
",GNG 1503 - FD31 - Explorons l'atrium Fauteux,<div>Visite virtuelle de l'atrium Fauteux par jeu d'évasion.<br><br>Lien pour télécharger:<br>https://drive.google.com/file/d/1kAXP8AURDCzuS-is2mhh6k3dFmT8n1JR/view?usp=share_link</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1pFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c4d428a8f14eff7e7a28884502599563c32af050/GNG%201503%20-%20FD31%20-%20Explorons%20l'atrium%20Fauteux.png,,False,
457,"https://makerepo.com/rania/1408.gng1503fd33dcouvre-le-tribunal-de-la-facult-de-droit-de-luniversit-dottawa-
",GNG1503-FD33-Découvre le tribunal de la faculté de droit de l'université d'Ottawa !,"<div>Plateforme permettant de découvrir le tribunal du pavillon Fauteux de la faculté de droit de l'université d'Ottawa.<br><a href=""https://uottawa-my.sharepoint.com/personal/jmerr017_uottawa_ca/_layouts/15/guestaccess.aspx?folderid=0c1c39de608174c3d9bc68ec71cd0fa68&amp;authkey=AXi6O-aUJ1T0PCzdAnLa4ds&amp;e=1TadMI"" target=""_blank"" rel=""noopener noreferrer"" data-turbo=""false"">Fichiers du prototype</a></div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1ZFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2196b390f051aabffaa9f96c344f9747968a918d/Capture%20d%E2%80%99e%CC%81cran%202022-11-23%20a%CC%80%2013.01.25.png,"['GNG1103/GNG1503', 'HTC Vive', 'Oculus Rift']",False,
458,"https://makerepo.com/J%C3%A9r%C3%A9mieLosier/1407.gng2101a-23-crystal-dreams-boutique-walker-
",GNG2101-A 2.3 Crystal Dreams Boutique Walker,<div>This device helps people with physical disabilities that struggle to steer their walker by allowing the user to steer their walker with one hand.</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEJJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c26ae11cde294251ddcd6d93c54a77f1f662ca5d/46CC4E72-5E95-4FF5-BA5B-149D4B367931.jpeg,"['Course-related Projects / Projets reliés a des cours', 'GNG2101/GNG2501', 'Drill press', 'Mill', 'Sheet Metal']",False,
459,"https://makerepo.com/Tamilore9/1406.gng2101-a21-sting
",GNG2101 A2.1 S.T.I.N.G.,"<div><strong><br>Our client requires a durable, easily operable, one-handed, ambidextrous walker steering attachment compatible with different walkers. Our solution to the problem is to make a handle placed across the original handles of the walker so the client can move the walker with a single arm. The project was not too costly, and the price was roughly $77.79. The project is quite straightforward and should be easily replicated after reviewing the user manual.&nbsp; We encountered a bit of a struggle with the connection system, but we were able to reach a solution.<br></strong><br></div><div><br><br></div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcXhGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--13f69be5630883a03ee10d0a4e64131e5a477a6f/team%20photo%20makerrepo.jpg,,False,
460,"https://makerepo.com/MehdiEzzine/1405.gng-2101-aaao-accessible-walker-handle-
",GNG 2101 - AAAO ( accessible walker handle ),"<div>During this project our goal was to make a walker handle that would allow our client to use their device with one hand. We designed our product to be cheap , safe and easy to use.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkJFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2d45d3dfab10be56efda9082771bcb6c67080b65/image.png,"['3D Printer', 'Drill press']",False,
461,"https://makerepo.com/HaoruiBao/1404.gng1503fd13lelivreperdu
",GNG1503-FD13-Le_livre_perdu,"<div>Le professeur Thomas Burelli veut une représentation réaliste virtuelle de la faculté de droit afin de la faire connaitre ainsi que son histoire, ce produit sera accessible aux anciens/nouveaux élèves, professeurs et personnels administratifs. Ce produit sera interactif, surprenant, captivant et éducatif.<br>Nous allons modéliser la bibliothèque et réaliser un jeu en utilisant une perspective à la première personne dans unity. Le coût maximal de ce projet est de 50 dollars canadiens.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--894ba45801206ccc2b1e8d16b287bb6d9235b91a/GNG1503-D01-Project.jpg,"['Course-related Projects / Projets reliés a des cours', 'GNG1103/GNG1503', 'Virtual Reality / Realité virtuelle']",False,
462,"https://makerepo.com/gabrielbourcierblake/1403.gng-1503-fd12-explorons-fauteux
",GNG 1503 - FD12 - Explorons Fauteux,"<div>Dans le cadre du projet de conception du cours GNG 1503, notre équipe doit reconstituer une salle du bâtiment Fauteux qui inclut des éléments permettant à l'utilisateur d'interagir avec la salle.&nbsp; Celui-ci doit être éducatif et représenter les valeurs de la faculté de droit.&nbsp; Dans notre projet, nous avons choisi de créer un jeu d'évasion virtuel dans le tribunal-école Gowling. Afin de s'échapper, l'utilisateur doit résoudre des énigmes en lien avec la faculté de droit.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTVFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d1fee979a9fa235d66d20f6dcff847bb8eda572d/Capture%20d%E2%80%99e%CC%81cran%202022-11-06%20185422.jpg,,False,
463,"https://makerepo.com/Fania/1401.gng1503-fd21-la-salle-norton-rose
",GNG1503 - FD21 - La salle Norton Rose,"<div>Suite à notre première rencontre avec le client, nous avons conclus qu'il fallait&nbsp; mettre au point, pour les responsables de la faculté de Droit, un programme de visite virtuelle réaliste, attractif et instructif de l’édifice Fauteux. Cet environnement serait accessible par le public, notamment par les étudiants, le personnel et les parents.<br>Ainsi, grâce au logiciel Unity, mes coéquipiers et moi avons réalisé un jeu dans lequel l'utilisateur découvrira la salle Norton Rose et les valeurs promues par la faculté de droit à travers un récit palpitant remplie de surprises.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1pFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dd03b28c99aa98bb1271f256331a0a55114d24d6/MicrosoftTeams-image%20(12).png,"['GNG1103/GNG1503', 'Virtual Reality / Realité virtuelle']",False,
464,"https://makerepo.com/JPBejjani/1399.gng-1503-fd24-chapper-la-salle-norton-rose-
",GNG 1503 - FD24 - Échapper la salle Norton Rose,"<div>Haldun Cavusoglu est absent dans la photo d'équipe.<br><br>Lien pour le projet Unity (pas le jeu) :&nbsp;<a href=""https://uottawa-my.sharepoint.com/personal/jbejj071_uottawa_ca/_layouts/15/guestaccess.aspx?guestaccesstoken=T6Vtqt572y0CBgq3MMZ%2BHg60S%2BQArmYURDlKE9CwnFk%3D&amp;folderid=2_05139517305884437913a7745d53486bf&amp;rev=1&amp;e=YZTHqe"" target=""_blank"" rel=""noopener noreferrer"" data-turbo=""false"">https://uottawa-my.sharepoint.com/personal/jbejj071_uottawa_ca/_layouts/15/guestaccess.aspx?guestaccesstoken=T6Vtqt572y0CBgq3MMZ%2BHg60S%2BQArmYURDlKE9CwnFk%3D&amp;folderid=2_05139517305884437913a7745d53486bf&amp;rev=1&amp;e=YZTHqe</a></div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa05FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--588028426398839ac47c3799104c284a2d13eae1/Screenshot%202022-11-22%20002725.png,['GNG1103/GNG1503'],False,
465,"https://makerepo.com/AminataYS/1395.gng1503fd23atrium-tsampalieros
",GNG1503-FD23-Atrium Tsampalieros,<div>Représentation virtuel de l'Atrium Tsampalieros<br><br>https://drive.google.com/file/d/1agvBJ4uCZ8mWr5uwNFHLMcgdpHZpbsY8/view?usp=share_link<br><br></div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbEZFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9bcc0698305a2dfa396896b6112f26deca1f3171/FD23.jpg,"['GNG1103/GNG1503', ""uOttawa Team Projects / Projets d'équipes uOttawa"", 'Virtual Reality / Realité virtuelle']",False,
466,"https://makerepo.com/GLOKS2/1394.three-panel-makers
",Three Panel Makers,"<div>&nbsp;HOLLY GORDON et la communauté de l’Université d’Ottawa ont besoin de panneaux de signalisations accessibles à tous et attractifs. Ces panneaux doivent être robustes, résistants aux intempéries, fonctionnant à l’énergie renouvelable et à faible cout.&nbsp;</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajlFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--06307e897158b32cc12520f5254157a36cda7410/WhatsApp%20Image%202022-11-18%20at%2017.32.13.jpeg,"['Course-related Projects / Projets reliés a des cours', 'GNG1103/GNG1503', '3D Printer', 'Sheet Metal']",False,
467,"https://makerepo.com/ammar/1392.fd21
",FD21,No desc,,,False,
468,"https://makerepo.com/dxher/1390.gng2501outil-davocat-fa22
",GNG2501-Outil d'avocat FA22,"<div>Un outil qui permet de couper un avocat, enlever le noyau d'un avocat puis vider un avocat. Tous cela doit se executer avec une seule main.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--16aa2c7c612a278c2d6af5d80a6d0881b86172da/avo.jpg,,False,
469,"https://makerepo.com/idelc074/1389.gng1503fd22explorons-fauteuxgowlove
",GNG1503-FD22-Explorons Fauteux-GowLove,<div>Une expérience virtuelle de la salle de classe Tribunal-École Gowlings. Une version de l'expérience se retrouve au lien suivant:<br><br>https://play.unity.com/mg/other/version-2-0-16-9<br><br>Fichiers de projet: https://github.com/idelc074/FD22</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakJFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--69e1fa17b745b78ae675a5852dfbbde25a428c37/Photo_Prototype2.JPG,['GNG1103/GNG1503'],False,
470,"https://makerepo.com/SamuelFindling/1388.team-aqua
",Team Aqua,"<div>&nbsp;A wheelchair-bound user requires a bathtub showering seat for when he travels away from home. The need is to be addressed by designing and manufacturing a durable, portable, retractable, lightweight, and low-cost shower seat that can easily fit into his carry-on luggage bag.&nbsp;</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXhFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b39b000c9abd94776fe44efad17193e6d8c3c429/aqua-logo.png,"['Course-related Projects / Projets reliés a des cours', 'GNG2101/GNG2501', '3D Printer']",False,
471,"https://makerepo.com/adrianadesylva/1387.gng2101elmechio
",GNG2101-ELMECHIO,No desc,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1JFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2a6a388d1c01049873c9574de028956e75f00d20/image2%20(4).jpeg,"['GNG2101/GNG2501', 'MIG welding', 'Mill']",False,
472,"https://makerepo.com/bradc11/1385.gng2101a15uolauncher2022
",GNG2101-A1.5-uO-Launcher-2022,<div>Our team was tasked by Bethany's Children's Hospital to make a frisbee thrower for Children with disabilities and wheelchairs that is activated by a single button and launches a frisbee so that the children can use this device as entertainment and a way to learn cause and effect.</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbEZJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--044c292a346b6b8936e5e9bdded170cae278e8e0/20221201_104302.jpg,"['GNG2101/GNG2501', '3D Printer', 'Arduino Microcontroller', 'Drill press', 'Laser Cutter', 'Soldering']",False,
473,"https://makerepo.com/MarwanMashaly/1384.remote-eye-gaze-controller
",Remote Eye Gaze Controller,<div>&nbsp;</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVpFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1e92bf5a5189415027c5b01ad56af0d5b815067d/IMG_2141.jpg,,False,
474,"https://makerepo.com/Vivethen/1383.perrackformance-gng2101-group-b12-fall-2022
",PerRackformance - GNG2101 - Group B12 - Fall 2022,"<div>PerRackFormance is founded by a group of five engineering students for the purpose of their Project Management Course. This product revolutionizes the way tennis athletes can monitor their performance through the use of graphs and software programming.<br><br>What is Our Product?</div><ul><li>Product that measures athlete performance</li><li>Users: athletes, coaches or anyone looking to monitor or improve their performance</li><li>Includes both hardware and software components</li></ul>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGRGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--10a180aa6f72465b02a4120db4015ca5a782e7a2/IMG_1733.jpg,,False,
475,"https://makerepo.com/AidanMountain/1382.gng2101-b32-infinity55
",GNG2101 - B32 - Infinity55,No desc,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGhFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--406cb19e20eb9576cd5aba50a2239f7af0437d51/20221017_144822.jpg,['GNG2101/GNG2501'],False,
476,"https://makerepo.com/ashleylarocque/1379.panalazer-b31
",Panalazer B31,"<div>In this project, the lower gaps of the wheelchair arm rests causes discomfort to its users. The team has built a thin rigid panel to cover the gaps in order to solve the issue at hand.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGxFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d250be807982b08499dd627061f50b73516c280d/panel%20sketch%20.png,"['GNG2101/GNG2501', 'Embroidery and sewing', 'Laser Cutter']",False,
477,"https://makerepo.com/vivek0217/1373.inmind-group-a44
",InMind - Group A4.4,No desc,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUpIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94eade43484ad6068a3590645f02ea54318276eb/bg3.png,"['GNG2101/GNG2501', 'HTC Vive']",False,
478,"https://makerepo.com/hmadi027/1371.gng1103b04the-brewskis
",GNG1103-B04-The brewskis,"<div>As requested by our client ""beyond the pale"", we designed a product that was able to measure the specific gravity during the beer brewing process. We had one goal in mind: A need exists for beer brewers to automatically measure and display the specific gravity of their brew during the fermentation process on a routine basis, with a sustainable budget. ​Our design operates on the use of two pressure sensors, and one temperature sensor, while running a code using an arduino microcontroller and attached to the tank. We estimated that our product will cost roughly 98.82 .&nbsp;</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbU5FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e2516b4ec7baf7ad5a070d04ef3cbe4f710355c2/MicrosoftTeams-image%20(3).png,"['GNG1103/GNG1503', '3D Printer', 'Arduino Microcontroller', 'Soldering']",False,
479,"https://makerepo.com/PatrickFeraday/1370.gng1103b1brewery-uno
",GNG1103-B1-Brewery Uno,"<div>The problem our device seeks to solve is that Beyond the Pale Brewing Company needs to precisely and automatically measure the specific gravity of their fermentation process with an attached device that displays real-time data remotely, is easy to use, and can be removed for cleaning. Our device will accomplish this with a pressure sensor that will derive density and then specific gravity from the pressure readings in the tank. It will then transmit data via Bluetooth to an app on a device in the brewery to view and store the data. The total cost of the project design is $79.68. Challenges that may be faced when undergoing this project are effectively waterproofing the sensors and Arduino so they aren't damaged by the fermenting liquid and logging data graphically through an Arduino, which requires external code not written in C++. A detailed report along with .stl files for CAD models can be found under Project Files.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4cc94d66faad6caa649064b60d98e748ee9c5cc6/Team%20Group%20Photo.png,"['Course-related Projects / Projets reliés a des cours', 'GNG1103/GNG1503', ""uOttawa Team Projects / Projets d'équipes uOttawa"", '3D Printer', 'Arduino Microcontroller']",False,
480,"https://makerepo.com/magnodmm/1369.bee-paradise
",Bee Paradise,"<div>Concevoir pour Holly Gordon, du bureau de développement durable de l'Université d’Ottawa, des hôtels pour des pollinisateurs sur le campus.</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnhEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cec92eeff9aa03e70700b0aaf2ab49106e5d3f8d/Screenshot%202022-11-20%20at%204.40.29%20PM.png,"['Course-related Projects / Projets reliés a des cours', 'GNG1103/GNG1503', ""uOttawa Team Projects / Projets d'équipes uOttawa"", '3D Printer', 'Drill press', 'Mill', 'Sheet Metal']",False,
481,"https://makerepo.com/amond049/1368.book-convertor-tool-the-decipherers
",Book Convertor Tool - The Decipherers,"<div>A quick and easy-to-use online tool that allows users to upload file types of their choosing (among PDFs, Word files or txt files) and convert them to MP3s ready to download.&nbsp;</div>",https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f286acb212c7e03c5dbf42566f8062a81dbd05be/Website%20Screenshot.PNG,"['GNG2101/GNG2501', ""uOttawa Team Projects / Projets d'équipes uOttawa""]",False,
482,"https://makerepo.com/Louischo/1367.project-empathy
",Project Empathy,<div>Project Empathy by Empathy Factory.<br><br>An immersive virtual experience themed around dyslexia.</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmhEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--01d8c2074694e721c3f1134b36351b0fa7444fdf/Logo.png,"['Course-related Projects / Projets reliés a des cours', 'GNG2101/GNG2501', ""uOttawa Team Projects / Projets d'équipes uOttawa"", 'Virtual Reality / Realité virtuelle', 'HTC Vive', 'Oculus Rift']",False,
483,"https://makerepo.com/JordanMalench/1366.group-a22-gng-1103-fall-2022
",Group A22 GNG 1103 Fall 2022,<div>Algae Cleaning System</div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlpEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--07c452a132c1e647ee8490c049254bf96b185a7e/Group%20Photo.png,,False,
484,"https://makerepo.com/JordanMalench/1365.group-a22-gng-1103
",Group A22 GNG 1103,<div>Algae Cleaning System</div>,,,False,
485,"https://makerepo.com/ajeya046/1364.gng1103a24-desgin-project-2022
",GNG1103-A24- Desgin Project 2022,<div><br>Problem Statement: Growcer requires a user-friendly cleaning method that can eliminate all visible algae off of its hydroponic boards. The method should focus on reducing the time the worker spends cleaning the boards.<br><br><br>Cost: We had a budget of $100 for this project and used it to buy multiple assets from the frim maker lab<br><br></div><div><br><br></div>,https://makerepo.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlZEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--06be24cafdcea89bc0a5d99176b10e201f27ebdc/20221119_135009.jpg,"['GNG1103/GNG1503', 'Arduino Microcontroller']",False,
